LeadID,CustomerID,FullName,Phone,Email,LeadSource,Status,LeadScore,ConversionRate,AssignedTo,CreatedAt,Flow_ID
L007489,7489,Ngô Hữu Trung,357386588,ngo.huu.trung2743@icloud.com,InBound,Qualified,12,0.119,Phạm Minh Khoa,2024-05-27 18:27:03,F-2025-007489
L007490,7490,Lý Gia Ngân,739846438,ly.gia.ngan@yahoo.com,InBound,Qualified,12,0.1178,Trần Quốc Huy,2024-07-23 05:19:20,F-2025-007490
L007491,7491,Phạm Quốc An,371427055,pham.quoc.an9769@gmail.com,InBound,Nurturing,24,0.119,Nguyễn Lan Anh,2025-05-18 04:17:45,F-2025-007491
L007492,7492,Hồ Gia Nam,340306187,ho.gia.nam4197@outlook.com,InBound,Qualified,12,0.157,Trần Quốc Huy,2024-07-04 10:09:00,F-2025-007492
L007493,7493,Đỗ Tuấn Giang,838787281,do.tuan.giang@outlook.com,InBound,Qualified,12,0.1178,Trần Quốc Huy,2024-12-03 05:45:08,F-2025-007493
L007494,7494,Phạm Đức Bảo,520988578,pham.duc.bao@hotmail.com,InBound,Lost,0,0.1025,Trần Quốc Huy,2025-01-04 10:11:02,F-2025-007494
L007495,7495,Phạm Thu Trung,769867035,pham.thu.trung@outlook.com,InBound,Qualified,12,0.119,Phạm Minh Khoa,2025-02-03 04:02:29,F-2025-007495
L007496,7496,Lý Đức Trang,573110443,ly.duc.trang@outlook.com,OutBound,Qualified,12,0.0649,Bùi Yến Nhi,2024-11-11 07:33:15,F-2025-007496
L007497,7497,Hồ Quốc Phương,358399796,ho.quoc.phuong@icloud.com,InBound,Qualified,12,0.1196,Võ Nhật Linh,2024-03-08 09:12:39,F-2025-007497
L007498,7498,Vũ Quốc Trà,923105642,vu.quoc.tra9081@outlook.com,InBound,Qualified,30,0.1178,Võ Nhật Linh,2025-09-20 23:38:23,F-2025-007498
L007499,7499,Bùi Văn Chi,886721267,bui.van.chi@gmail.com,InBound,Lost,0,0.1324,Nguyễn Lan Anh,2024-01-31 05:12:46,F-2025-007499
L007500,7500,Hoàng Đức Thiện,361209400,hoang.duc.thien@gmail.com,InBound,Qualified,12,0.1324,Phạm Minh Khoa,2024-07-07 19:19:30,F-2025-007500
L007501,7501,Lý Ngọc Ngân,793240300,ly.ngoc.ngan@hotmail.com,InBound,Lost,0,0.157,Phạm Minh Khoa,2024-02-22 10:46:40,F-2025-007501
L007502,7502,Trần Mai Hạnh,745942876,tran.mai.hanh9447@gmail.com,InBound,Qualified,18,0.119,Đặng Gia Phúc,2025-02-18 09:16:56,F-2025-007502
L007503,7503,Phan Mai Ngân,979849546,phan.mai.ngan@hotmail.com,InBound,Qualified,12,0.1178,Võ Nhật Linh,2025-04-19 08:27:07,F-2025-007503
L007504,7504,Bùi Đức Anh,950908924,bui.duc.anh@outlook.com,InBound,Lost,0,0.1324,Bùi Yến Nhi,2024-06-29 12:33:12,F-2025-007504
L007505,7505,Trần Quốc Hạnh,311426199,tran.quoc.hanh2591@icloud.com,InBound,Nurturing,36,0.119,Trần Quốc Huy,2025-05-30 20:06:00,F-2025-007505
L007506,7506,Đỗ Minh My,751620061,do.minh.my@outlook.com,InBound,Nurturing,18,0.1324,Nguyễn Lan Anh,2025-07-02 02:55:04,F-2025-007506
L007507,7507,Trần Thu Hạnh,850201381,tran.thu.hanh@hotmail.com,InBound,Qualified,18,0.1196,Võ Nhật Linh,2025-02-12 14:46:14,F-2025-007507
L007508,7508,Lý Mai Phát,847883386,ly.mai.phat@yahoo.com,InBound,Qualified,12,0.119,Võ Nhật Linh,2024-05-07 03:29:12,F-2025-007508
L007509,7509,Trần Thị My,837641297,tran.thi.my@gmail.com,OutBound,Qualified,12,0.0649,Trần Quốc Huy,2024-05-27 17:21:48,F-2025-007509
L007510,7510,Ngô Văn Giang,336665293,ngo.van.giang9715@yahoo.com,InBound,Qualified,12,0.1324,Bùi Yến Nhi,2024-12-03 15:42:04,F-2025-007510
L007511,7511,Phan Minh Phương,556177403,phan.minh.phuong@hotmail.com,InBound,Qualified,24,0.119,Trần Quốc Huy,2025-03-03 22:24:33,F-2025-007511
L007512,7512,Đặng Văn Phương,319259255,dang.van.phuong@hotmail.com,InBound,Lost,0,0.1324,Hoàng Bảo Nguyên,2024-09-25 01:13:52,F-2025-007512
L007513,7513,Dương Hữu Nhung,839170916,duong.huu.nhung@icloud.com,InBound,Qualified,30,0.119,Lê Thu Trang,2025-08-04 08:56:29,F-2025-007513
L007514,7514,Đặng Quốc Giang,988062374,dang.quoc.giang2385@outlook.com,InBound,Lost,0,0.1324,Lê Thu Trang,2024-05-22 13:59:21,F-2025-007514
L007515,7515,Lê Gia Chi,760581005,le.gia.chi2565@outlook.com,InBound,Lost,0,0.119,Bùi Yến Nhi,2024-06-01 08:08:06,F-2025-007515
L007516,7516,Lê Văn Long,555385237,le.van.long7916@hotmail.com,InBound,Qualified,12,0.119,Lê Thu Trang,2024-04-05 18:19:19,F-2025-007516
L007517,7517,Bùi Thanh Trinh,846468790,bui.thanh.trinh@outlook.com,InBound,Qualified,12,0.119,Bùi Yến Nhi,2025-01-24 12:22:25,F-2025-007517
L007518,7518,Ngô Ngọc Thảo,525935694,ngo.ngoc.thao@icloud.com,InBound,Lost,0,0.1178,Võ Nhật Linh,2024-09-04 15:35:29,F-2025-007518
L007519,7519,Vũ Mai Ngọc,870215415,vu.mai.ngoc@icloud.com,InBound,Contacted,6,0.1178,Nguyễn Lan Anh,2024-11-09 14:23:16,F-2025-007519
L007520,7520,Vũ Quốc Thảo,533990634,vu.quoc.thao@yahoo.com,InBound,Lost,0,0.1178,Nguyễn Lan Anh,2024-04-10 23:03:13,F-2025-007520
L007521,7521,Hoàng Anh Nhung,379043479,hoang.anh.nhung@hotmail.com,InBound,Qualified,24,0.119,Trần Quốc Huy,2025-08-24 10:35:29,F-2025-007521
L007522,7522,Lý Thu Thư,553513289,ly.thu.thu@outlook.com,InBound,Nurturing,18,0.1178,Đặng Gia Phúc,2025-09-19 13:57:25,F-2025-007522
L007523,7523,Nguyễn Phương Chi,369380203,nguyen.phuong.chi1646@gmail.com,InBound,Qualified,12,0.119,Bùi Yến Nhi,2024-10-26 13:13:23,F-2025-007523
L007524,7524,Ngô Ngọc Linh,384355354,ngo.ngoc.linh@hotmail.com,InBound,Converted,30,0.1025,Hoàng Bảo Nguyên,2025-05-20 03:09:13,F-2025-007524
L007525,7525,Đặng Thanh Hoa,979963800,dang.thanh.hoa@outlook.com,InBound,Nurturing,12,0.1025,Lê Thu Trang,2025-02-24 15:46:18,F-2025-007525
L007526,7526,Phạm Văn Quang,979545626,pham.van.quang@outlook.com,InBound,Lost,0,0.1196,Lê Thu Trang,2024-04-26 09:27:53,F-2025-007526
L007527,7527,Lý Mai Long,825199031,ly.mai.long@yahoo.com,InBound,Qualified,12,0.1196,Lê Thu Trang,2024-12-18 22:55:15,F-2025-007527
L007528,7528,Ngô Ngọc Yến,398259823,ngo.ngoc.yen@hotmail.com,InBound,Qualified,18,0.119,Võ Nhật Linh,2025-08-28 09:26:20,F-2025-007528
L007529,7529,Lý Thị Phương,379562569,ly.thi.phuong7383@gmail.com,InBound,Qualified,30,0.119,Lê Thu Trang,2025-02-16 13:34:06,F-2025-007529
L007530,7530,Nguyễn Phương Huy,576138950,nguyen.phuong.huy@outlook.com,InBound,Qualified,12,0.1178,Phạm Minh Khoa,2025-03-22 15:59:58,F-2025-007530
L007531,7531,Phan Văn Anh,716377090,phan.van.anh@outlook.com,InBound,Lost,0,0.119,Nguyễn Lan Anh,2024-06-23 06:45:05,F-2025-007531
L007532,7532,Dương Anh Trung,330036260,duong.anh.trung@outlook.com,InBound,Converted,54,0.1178,Đặng Gia Phúc,2025-05-27 20:37:19,F-2025-007532
L007533,7533,Dương Quốc Trinh,836142436,duong.quoc.trinh3593@icloud.com,InBound,Qualified,12,0.119,Đặng Gia Phúc,2025-03-22 01:16:36,F-2025-007533
L007534,7534,Đỗ Thanh Nam,537412525,do.thanh.nam1404@yahoo.com,InBound,Qualified,12,0.1178,Lê Thu Trang,2024-07-04 22:27:57,F-2025-007534
L007535,7535,Đặng Đức Hoa,333560863,dang.duc.hoa@hotmail.com,InBound,Qualified,12,0.119,Đặng Gia Phúc,2024-03-17 21:17:25,F-2025-007535
L007536,7536,Phan Ngọc Hương,935353322,phan.ngoc.huong9579@gmail.com,InBound,Lost,0,0.119,Lê Thu Trang,2024-08-09 05:26:31,F-2025-007536
L007537,7537,Ngô Thu Trinh,543941659,ngo.thu.trinh524@hotmail.com,InBound,Lost,0,0.157,Đặng Gia Phúc,2024-10-21 00:49:16,F-2025-007537
L007538,7538,Bùi Gia Ngọc,933310686,bui.gia.ngoc@yahoo.com,InBound,Qualified,30,0.1196,Nguyễn Lan Anh,2025-04-29 06:28:25,F-2025-007538
L007539,7539,Dương Lan Chi,395287587,duong.lan.chi@outlook.com,InBound,Qualified,12,0.1178,Lê Thu Trang,2024-02-29 20:10:09,F-2025-007539
L007540,7540,Phạm Hữu Dũng,385844811,pham.huu.dung@icloud.com,InBound,Converted,60,0.1196,Lê Thu Trang,2025-08-07 12:49:59,F-2025-007540
L007541,7541,Phan Anh Kim,821414168,phan.anh.kim5990@hotmail.com,InBound,Qualified,30,0.157,Đặng Gia Phúc,2025-02-15 05:30:23,F-2025-007541
L007542,7542,Hồ Gia Thư,841858653,ho.gia.thu@hotmail.com,InBound,Converted,54,0.119,Hoàng Bảo Nguyên,2025-02-01 15:02:38,F-2025-007542
L007543,7543,Trần Thu Long,310503058,tran.thu.long@hotmail.com,InBound,Qualified,12,0.1025,Trần Quốc Huy,2024-05-21 19:28:01,F-2025-007543
L007544,7544,Huỳnh Thị Tài,565928546,huynh.thi.tai@icloud.com,InBound,Converted,54,0.1196,Hoàng Bảo Nguyên,2025-04-01 19:20:42,F-2025-007544
L007545,7545,Đỗ Thanh Yến,713102049,do.thanh.yen@icloud.com,InBound,Converted,66,0.1324,Hoàng Bảo Nguyên,2025-09-09 04:33:47,F-2025-007545
L007546,7546,Ngô Ngọc Thư,998701910,ngo.ngoc.thu@yahoo.com,InBound,Lost,0,0.119,Võ Nhật Linh,2024-04-30 15:29:32,F-2025-007546
L007547,7547,Nguyễn Ngọc Lộc,948766396,nguyen.ngoc.loc@gmail.com,InBound,Qualified,12,0.119,Hoàng Bảo Nguyên,2024-12-29 08:17:14,F-2025-007547
L007548,7548,Nguyễn Lan Phương,588400259,nguyen.lan.phuong6872@hotmail.com,InBound,Qualified,12,0.1178,Lê Thu Trang,2024-09-15 12:52:56,F-2025-007548
L007549,7549,Nguyễn Phương Linh,795867704,nguyen.phuong.linh@gmail.com,InBound,Qualified,18,0.1178,Lê Thu Trang,2025-08-29 15:08:47,F-2025-007549
L007550,7550,Huỳnh Tuấn Trinh,381562124,huynh.tuan.trinh3279@outlook.com,InBound,Lost,0,0.1178,Lê Thu Trang,2024-06-01 01:27:23,F-2025-007550
L007551,7551,Ngô Mai Chi,946989727,ngo.mai.chi@yahoo.com,InBound,Converted,42,0.157,Hoàng Bảo Nguyên,2024-09-03 11:47:12,F-2025-007551
L007552,7552,Ngô Đức Yến,321794920,ngo.duc.yen@outlook.com,InBound,Qualified,12,0.119,Hoàng Bảo Nguyên,2024-03-03 14:30:06,F-2025-007552
L007553,7553,Lý Tuấn Thiện,332744914,ly.tuan.thien@icloud.com,InBound,Converted,60,0.119,Võ Nhật Linh,2025-07-28 01:38:37,F-2025-007553
L007554,7554,Đặng Lan Anh,932831468,dang.lan.anh@outlook.com,InBound,Contacted,6,0.119,Hoàng Bảo Nguyên,2025-05-09 05:40:25,F-2025-007554
L007555,7555,Nguyễn Anh Trà,578128148,nguyen.anh.tra@gmail.com,InBound,Lost,0,0.1324,Đặng Gia Phúc,2024-10-23 09:00:03,F-2025-007555
L007556,7556,Đỗ Mai Dũng,962192875,do.mai.dung@gmail.com,InBound,Lost,0,0.1178,Võ Nhật Linh,2024-04-18 14:48:17,F-2025-007556
L007557,7557,Lê Phương Kim,869856319,le.phuong.kim8145@gmail.com,InBound,Qualified,36,0.1178,Hoàng Bảo Nguyên,2025-07-30 22:03:49,F-2025-007557
L007558,7558,Võ Phương Anh,729675835,vo.phuong.anh@yahoo.com,InBound,Lost,0,0.1196,Hoàng Bảo Nguyên,2024-02-01 21:19:13,F-2025-007558
L007559,7559,Huỳnh Văn Thư,952795431,huynh.van.thu@icloud.com,InBound,Nurturing,18,0.1025,Hoàng Bảo Nguyên,2025-07-10 01:58:46,F-2025-007559
L007560,7560,Hồ Đức My,768666977,ho.duc.my@outlook.com,InBound,Converted,30,0.119,Phạm Minh Khoa,2024-08-10 02:36:46,F-2025-007560
L007561,7561,Phạm Anh Thảo,378110305,pham.anh.thao@outlook.com,InBound,Qualified,12,0.1025,Hoàng Bảo Nguyên,2024-01-11 00:32:36,F-2025-007561
L007562,7562,Huỳnh Minh An,963102296,huynh.minh.an4559@icloud.com,InBound,Lost,0,0.1178,Võ Nhật Linh,2024-10-16 13:35:44,F-2025-007562
L007563,7563,Huỳnh Anh Giang,531024291,huynh.anh.giang1764@gmail.com,InBound,Converted,54,0.119,Nguyễn Lan Anh,2025-09-28 13:09:52,F-2025-007563
L007564,7564,Phan Gia Khánh,797980327,phan.gia.khanh@yahoo.com,InBound,Lost,0,0.157,Trần Quốc Huy,2024-01-31 10:38:06,F-2025-007564
L007565,7565,Phạm Ngọc Vy,564599388,pham.ngoc.vy@outlook.com,InBound,Lost,0,0.1178,Bùi Yến Nhi,2024-02-25 16:46:38,F-2025-007565
L007566,7566,Phan Đức Linh,346981976,phan.duc.linh877@icloud.com,InBound,Converted,42,0.119,Bùi Yến Nhi,2024-07-21 16:04:38,F-2025-007566
L007567,7567,Hoàng Phương Tài,395047917,hoang.phuong.tai8493@gmail.com,InBound,Qualified,12,0.157,Trần Quốc Huy,2024-06-11 02:09:07,F-2025-007567
L007568,7568,Phạm Ngọc Trinh,791799288,pham.ngoc.trinh4547@gmail.com,InBound,Qualified,12,0.1178,Đặng Gia Phúc,2024-10-27 18:34:33,F-2025-007568
L007569,7569,Trần Lan Giang,537184090,tran.lan.giang2454@icloud.com,InBound,Nurturing,12,0.1178,Đặng Gia Phúc,2025-01-31 15:51:43,F-2025-007569
L007570,7570,Phan Tuấn Hạnh,751342683,phan.tuan.hanh@hotmail.com,InBound,Lost,0,0.119,Bùi Yến Nhi,2024-06-04 14:44:02,F-2025-007570
L007571,7571,Lý Thanh Trà,554864993,ly.thanh.tra232@outlook.com,InBound,Qualified,12,0.1178,Đặng Gia Phúc,2024-12-27 19:04:27,F-2025-007571
L007572,7572,Đặng Thanh My,898690890,dang.thanh.my@hotmail.com,InBound,Lost,0,0.1324,Phạm Minh Khoa,2024-10-31 09:08:00,F-2025-007572
L007573,7573,Phan Gia Trinh,849431065,phan.gia.trinh9995@yahoo.com,InBound,Lost,0,0.119,Bùi Yến Nhi,2024-07-09 14:58:26,F-2025-007573
L007574,7574,Phạm Thị Trinh,367239588,pham.thi.trinh@yahoo.com,InBound,Nurturing,12,0.157,Bùi Yến Nhi,2025-10-02 22:11:47,F-2025-007574
L007575,7575,Huỳnh Thị Trinh,523482673,huynh.thi.trinh2643@gmail.com,InBound,Lost,0,0.157,Võ Nhật Linh,2024-08-24 03:12:45,F-2025-007575
L007576,7576,Lê Ngọc Trang,858791281,le.ngoc.trang7784@icloud.com,InBound,Qualified,12,0.157,Trần Quốc Huy,2024-08-05 03:06:21,F-2025-007576
L007577,7577,Đỗ Phương Khoa,355846054,do.phuong.khoa7127@icloud.com,InBound,Qualified,12,0.1196,Bùi Yến Nhi,2024-01-28 21:45:36,F-2025-007577
L007578,7578,Dương Đức Yến,892734572,duong.duc.yen@outlook.com,InBound,Qualified,12,0.119,Bùi Yến Nhi,2024-05-24 03:26:24,F-2025-007578
L007579,7579,Dương Đức Ngân,924190425,duong.duc.ngan1453@icloud.com,InBound,Lost,0,0.1178,Trần Quốc Huy,2024-02-06 08:17:45,F-2025-007579
L007580,7580,Ngô Mai Giang,394625822,ngo.mai.giang@outlook.com,InBound,Qualified,12,0.1324,Lê Thu Trang,2025-02-25 05:24:09,F-2025-007580
L007581,7581,Lý Đức An,314720208,ly.duc.an@outlook.com,InBound,Qualified,12,0.119,Hoàng Bảo Nguyên,2024-10-08 07:18:26,F-2025-007581
L007582,7582,Ngô Văn Dũng,377776435,ngo.van.dung5113@outlook.com,InBound,Converted,42,0.1178,Bùi Yến Nhi,2025-03-18 05:33:24,F-2025-007582
L007583,7583,Trần Hữu Ngân,330248595,tran.huu.ngan6856@icloud.com,InBound,Nurturing,18,0.1324,Nguyễn Lan Anh,2025-08-05 10:23:23,F-2025-007583
L007584,7584,Lê Thị Thư,917815788,le.thi.thu7009@outlook.com,InBound,Qualified,12,0.119,Trần Quốc Huy,2024-03-27 04:40:22,F-2025-007584
L007585,7585,Trần Văn Tài,857036449,tran.van.tai@outlook.com,InBound,Qualified,12,0.1196,Bùi Yến Nhi,2024-07-31 02:34:38,F-2025-007585
L007586,7586,Ngô Phương Trang,788301293,ngo.phuong.trang@hotmail.com,InBound,Qualified,18,0.1324,Đặng Gia Phúc,2025-01-28 07:50:41,F-2025-007586
L007587,7587,Nguyễn Anh Hoa,774233299,nguyen.anh.hoa@icloud.com,InBound,Lost,0,0.1324,Nguyễn Lan Anh,2024-06-28 09:10:00,F-2025-007587
L007588,7588,Đặng Thị Trung,769122354,dang.thi.trung7977@yahoo.com,InBound,Lost,0,0.119,Đặng Gia Phúc,2024-03-18 18:14:07,F-2025-007588
L007589,7589,Ngô Ngọc Linh,977876065,ngo.ngoc.linh1715@icloud.com,InBound,Lost,0,0.1178,Nguyễn Lan Anh,2024-02-02 07:44:04,F-2025-007589
L007590,7590,Lê Ngọc Thảo,812366399,le.ngoc.thao@yahoo.com,InBound,Lost,0,0.119,Phạm Minh Khoa,2024-09-17 15:44:49,F-2025-007590
L007591,7591,Lý Anh Quỳnh,857912262,ly.anh.quynh513@outlook.com,InBound,Converted,36,0.119,Lê Thu Trang,2025-02-15 10:23:50,F-2025-007591
L007592,7592,Võ Thị Lộc,997375028,vo.thi.loc@yahoo.com,InBound,Nurturing,36,0.1025,Võ Nhật Linh,2025-03-09 16:25:16,F-2025-007592
L007593,7593,Nguyễn Thanh Yến,510240713,nguyen.thanh.yen1859@outlook.com,InBound,Nurturing,24,0.1196,Nguyễn Lan Anh,2025-04-17 03:23:52,F-2025-007593
L007594,7594,Lê Quốc Phúc,925039755,le.quoc.phuc@outlook.com,InBound,Qualified,24,0.1178,Nguyễn Lan Anh,2025-09-30 11:58:17,F-2025-007594
L007595,7595,Hồ Ngọc Quỳnh,358532387,ho.ngoc.quynh@hotmail.com,InBound,Qualified,12,0.1178,Võ Nhật Linh,2024-01-23 18:22:38,F-2025-007595
L007596,7596,Võ Văn Trung,323841120,vo.van.trung@outlook.com,InBound,Qualified,12,0.119,Trần Quốc Huy,2025-04-26 01:56:10,F-2025-007596
L007597,7597,Đặng Thu My,372548249,dang.thu.my2483@icloud.com,InBound,Lost,0,0.1196,Bùi Yến Nhi,2024-01-27 02:46:15,F-2025-007597
L007598,7598,Lý Văn Quỳnh,861790683,ly.van.quynh9864@icloud.com,InBound,Qualified,18,0.157,Hoàng Bảo Nguyên,2025-07-24 05:05:20,F-2025-007598
L007599,7599,Huỳnh Thu Linh,811063606,huynh.thu.linh8188@icloud.com,InBound,Qualified,12,0.119,Hoàng Bảo Nguyên,2025-02-04 06:11:42,F-2025-007599
L007600,7600,Đỗ Thanh Trinh,393929508,do.thanh.trinh@gmail.com,InBound,Qualified,12,0.1324,Đặng Gia Phúc,2025-03-16 06:26:39,F-2025-007600
L007601,7601,Đặng Minh Ngọc,596144626,dang.minh.ngoc@outlook.com,InBound,Qualified,12,0.1178,Đặng Gia Phúc,2024-04-24 19:24:46,F-2025-007601
L007602,7602,Đỗ Lan Trang,590252290,do.lan.trang7518@hotmail.com,InBound,Qualified,12,0.1196,Võ Nhật Linh,2024-05-18 05:35:21,F-2025-007602
L007603,7603,Trần Minh Hoa,346327725,tran.minh.hoa@gmail.com,InBound,Nurturing,24,0.1178,Trần Quốc Huy,2025-05-26 00:00:12,F-2025-007603
L007604,7604,Nguyễn Đức Trinh,347476352,nguyen.duc.trinh6157@hotmail.com,InBound,Qualified,30,0.1196,Lê Thu Trang,2025-06-03 19:58:45,F-2025-007604
L007605,7605,Hồ Tuấn Giang,877549761,ho.tuan.giang@yahoo.com,InBound,Qualified,18,0.1196,Lê Thu Trang,2025-08-17 17:29:56,F-2025-007605
L007606,7606,Lý Văn Quỳnh,855611101,ly.van.quynh3235@gmail.com,InBound,Qualified,12,0.119,Trần Quốc Huy,2024-05-11 11:18:39,F-2025-007606
L007607,7607,Dương Hữu Nam,819565043,duong.huu.nam@gmail.com,InBound,Nurturing,12,0.1178,Võ Nhật Linh,2025-06-10 09:52:46,F-2025-007607
L007608,7608,Vũ Hữu Trinh,554814988,vu.huu.trinh@outlook.com,InBound,Qualified,12,0.1324,Lê Thu Trang,2024-03-17 03:03:36,F-2025-007608
L007609,7609,Lý Anh Giang,364543372,ly.anh.giang8501@hotmail.com,InBound,Qualified,12,0.1324,Lê Thu Trang,2024-12-28 13:27:12,F-2025-007609
L007610,7610,Dương Hữu Hạnh,759528812,duong.huu.hanh@outlook.com,InBound,Qualified,12,0.119,Nguyễn Lan Anh,2024-02-11 05:28:37,F-2025-007610
L007611,7611,Phan Thanh Yến,780905432,phan.thanh.yen@icloud.com,InBound,Nurturing,18,0.1178,Hoàng Bảo Nguyên,2025-08-09 18:12:17,F-2025-007611
L007612,7612,Phạm Phương Phương,519366010,pham.phuong.phuong@icloud.com,InBound,Qualified,12,0.1178,Lê Thu Trang,2024-11-17 10:11:46,F-2025-007612
L007613,7613,Vũ Minh Ngọc,776894593,vu.minh.ngoc@yahoo.com,OutBound,Converted,42,0.0649,Nguyễn Lan Anh,2024-07-24 18:09:39,F-2025-007613
L007614,7614,Huỳnh Ngọc My,763443951,huynh.ngoc.my917@icloud.com,InBound,Qualified,12,0.1324,Đặng Gia Phúc,2025-07-02 18:35:42,F-2025-007614
L007615,7615,Đỗ Thanh Dũng,791285787,do.thanh.dung@outlook.com,InBound,Qualified,18,0.1324,Trần Quốc Huy,2025-04-30 07:52:30,F-2025-007615
L007616,7616,Nguyễn Gia Trà,591062783,nguyen.gia.tra@hotmail.com,InBound,Qualified,18,0.1178,Trần Quốc Huy,2025-05-12 08:10:18,F-2025-007616
L007617,7617,Dương Thị Khánh,364473290,duong.thi.khanh1010@yahoo.com,InBound,Lost,0,0.1178,Phạm Minh Khoa,2024-04-22 19:04:29,F-2025-007617
L007618,7618,Nguyễn Anh Phương,747225569,nguyen.anh.phuong@icloud.com,InBound,Lost,0,0.1324,Võ Nhật Linh,2025-01-11 19:14:57,F-2025-007618
L007619,7619,Đỗ Gia Bảo,821421625,do.gia.bao8291@gmail.com,InBound,Qualified,18,0.1178,Võ Nhật Linh,2025-06-28 22:38:18,F-2025-007619
L007620,7620,Lý Ngọc Linh,978405100,ly.ngoc.linh@outlook.com,InBound,Qualified,12,0.1178,Phạm Minh Khoa,2024-01-21 15:45:57,F-2025-007620
L007621,7621,Vũ Tuấn Phương,519079378,vu.tuan.phuong@yahoo.com,InBound,Converted,42,0.1196,Bùi Yến Nhi,2025-01-05 06:08:11,F-2025-007621
L007622,7622,Hồ Hữu Trung,927936120,ho.huu.trung@yahoo.com,InBound,Nurturing,12,0.119,Lê Thu Trang,2025-04-17 08:44:51,F-2025-007622
L007623,7623,Phan Anh Giang,723542950,phan.anh.giang@hotmail.com,InBound,Converted,42,0.1178,Bùi Yến Nhi,2024-04-06 17:31:55,F-2025-007623
L007624,7624,Lê Anh Khánh,551243607,le.anh.khanh@yahoo.com,InBound,Converted,48,0.119,Trần Quốc Huy,2025-01-28 21:16:52,F-2025-007624
L007625,7625,Lê Mai An,523064791,le.mai.an4309@hotmail.com,InBound,Qualified,12,0.1178,Trần Quốc Huy,2024-02-28 08:14:31,F-2025-007625
L007626,7626,Dương Ngọc An,791105850,duong.ngoc.an@icloud.com,InBound,Qualified,12,0.119,Nguyễn Lan Anh,2024-01-31 01:11:22,F-2025-007626
L007627,7627,Lý Quốc Nhung,586134564,ly.quoc.nhung3819@yahoo.com,InBound,Qualified,12,0.119,Nguyễn Lan Anh,2024-11-19 07:48:21,F-2025-007627
L007628,7628,Đỗ Phương Vy,834724061,do.phuong.vy2887@yahoo.com,InBound,Lost,0,0.1196,Lê Thu Trang,2024-10-15 03:20:41,F-2025-007628
L007629,7629,Lê Mai Chi,940845081,le.mai.chi8673@yahoo.com,InBound,Qualified,12,0.1025,Bùi Yến Nhi,2024-08-04 15:11:47,F-2025-007629
L007630,7630,Lý Đức Thảo,894266826,ly.duc.thao@gmail.com,InBound,Lost,0,0.119,Phạm Minh Khoa,2024-09-21 16:12:19,F-2025-007630
L007631,7631,Dương Thu Thảo,841233113,duong.thu.thao@outlook.com,InBound,Qualified,30,0.1025,Bùi Yến Nhi,2025-09-22 05:54:12,F-2025-007631
L007632,7632,Dương Hữu Quỳnh,533519517,duong.huu.quynh@gmail.com,InBound,Qualified,12,0.119,Bùi Yến Nhi,2024-03-16 08:05:45,F-2025-007632
L007633,7633,Phan Phương Phúc,759260228,phan.phuong.phuc9043@icloud.com,InBound,Qualified,12,0.119,Nguyễn Lan Anh,2024-11-22 18:17:13,F-2025-007633
L007634,7634,Lê Tuấn Nhung,948367412,le.tuan.nhung@icloud.com,InBound,Lost,0,0.119,Đặng Gia Phúc,2025-03-19 09:01:32,F-2025-007634
L007635,7635,Đỗ Quốc Ngọc,914613874,do.quoc.ngoc@gmail.com,InBound,Qualified,12,0.119,Trần Quốc Huy,2024-11-30 21:57:52,F-2025-007635
L007636,7636,Đỗ Gia Anh,576123417,do.gia.anh1829@hotmail.com,InBound,Nurturing,24,0.119,Trần Quốc Huy,2025-03-02 21:07:08,F-2025-007636
L007637,7637,Trần Tuấn Quang,890714998,tran.tuan.quang@yahoo.com,InBound,Qualified,12,0.1196,Hoàng Bảo Nguyên,2025-03-22 07:46:49,F-2025-007637
L007638,7638,Lê Đức Chi,583222054,le.duc.chi@outlook.com,InBound,Qualified,12,0.1324,Lê Thu Trang,2024-10-03 01:55:05,F-2025-007638
L007639,7639,Nguyễn Thu Khoa,519870543,nguyen.thu.khoa@hotmail.com,InBound,Qualified,12,0.119,Bùi Yến Nhi,2024-07-03 05:39:17,F-2025-007639
L007640,7640,Huỳnh Thu Tài,374264605,huynh.thu.tai@hotmail.com,InBound,Qualified,12,0.119,Nguyễn Lan Anh,2024-09-16 03:19:00,F-2025-007640
L007641,7641,Dương Lan Long,743669829,duong.lan.long@icloud.com,InBound,Qualified,42,0.1178,Nguyễn Lan Anh,2025-08-03 08:04:22,F-2025-007641
L007642,7642,Vũ Ngọc Trinh,936226177,vu.ngoc.trinh@hotmail.com,InBound,Qualified,42,0.1324,Nguyễn Lan Anh,2025-08-04 19:21:36,F-2025-007642
L007643,7643,Đặng Lan Hoa,736790764,dang.lan.hoa@yahoo.com,InBound,Lost,0,0.1025,Phạm Minh Khoa,2024-01-01 23:39:47,F-2025-007643
L007644,7644,Dương Hữu My,973381993,duong.huu.my@outlook.com,InBound,Converted,30,0.1178,Trần Quốc Huy,2024-06-13 16:35:46,F-2025-007644
